"Ncells" "SeqDepthTot" "SeqDepthPerLoc" "Replicate" "Seed" "RMSE" "RMSEcomp10" "Scenario" "Mixnoise"
11 6680391 25693.8115384615 60 6567894 0.00165976591416812 8.33539310348567 1 0
11 6759027 25996.2576923077 61 6679005 0.00188414390319804 1.2779913374236 1 0
11 5980273 23001.05 62 6790116 0.00146054221939657 -3.39426481327922 1 0
11 6615491 25444.1961538462 63 6901227 0.00191748400150265 9.16733898928685 1 0
11 6480958 24926.7615384615 64 7012338 0.00175311994888992 10.4262001600008 1 0
11 6569775 25268.3653846154 49 5345673 0.00474280721393808 -0.295784956299561 2 0
11 6415434 24674.7461538462 50 5456784 0.00520461332427817 0.913460480071682 2 0
11 6046061 23254.0807692308 51 5567895 0.00430796775319755 1.67285250665686 2 0
11 6345988 24407.6461538462 52 5679006 0.00855538138179099 -0.0583326481981894 2 0
11 6552083 25200.3192307692 53 5790117 0.00506073939047162 -0.236713041727388 2 0
11 6312578 24279.1461538462 54 5901228 0.00498242736036284 1.89127796641709 2 0
11 6067017 23334.6807692308 55 6012339 0.00661116472833592 0.0247396478987638 2 0
11 6088190 23416.1153846154 56 6123450 0.00419486738571411 2.62771786813829 2 0
11 6336997 24373.0653846154 57 6234561 0.00858917493768984 0.222785847589058 2 0
11 6622178 25469.9153846154 58 6345672 0.00537530851685785 0.215798025586289 2 0
11 6007585 23106.0961538462 59 6456783 0.00866947609460721 -0.0367350091115659 2 0
11 6680391 25693.8115384615 60 6567894 0.00405776854520359 2.40084606455739 2 0
11 6759027 25996.2576923077 61 6679005 0.00692894798471623 -0.024771666671275 2 0
11 5980273 23001.05 62 6790116 0.00715773902131197 -0.243220708786485 2 0
11 6615491 25444.1961538462 63 6901227 0.00443348305210307 1.92371669951014 2 0
11 6480958 24926.7615384615 64 7012338 0.00673054381838619 0.74665802522208 2 0
11 6569775 25268.3653846154 49 5345673 0.00169468575000678 3.25923530999909 3 0
11 6415434 24674.7461538462 50 5456784 0.00159799732606267 7.06105630780982 3 0
11 6046061 23254.0807692308 51 5567895 0.00161664048313208 2.4943206057807 3 0
11 6345988 24407.6461538462 52 5679006 0.00106335445542852 -8.48552198606092 3 0
11 6552083 25200.3192307692 53 5790117 0.00164431233094266 5.16609567759013 3 0
11 6312578 24279.1461538462 54 5901228 0.00164452916921138 4.30474000854576 3 0
11 6067017 23334.6807692308 55 6012339 0.00148797561630544 4.58456026909793 3 0
11 6088190 23416.1153846154 56 6123450 0.00166490286303272 6.80590436450547 3 0
11 6336997 24373.0653846154 57 6234561 0.00127208707759365 5.30642494012282 3 0
11 6622178 25469.9153846154 58 6345672 0.00145751944035352 2.3637431460154 3 0
11 6007585 23106.0961538462 59 6456783 0.00129567036075967 3.97830296513553 3 0
11 6680391 25693.8115384615 60 6567894 0.00142497924678612 8.64459980914319 3 0
11 6759027 25996.2576923077 61 6679005 0.00161855276825726 1.73225158319898 3 0
11 5980273 23001.05 62 6790116 0.00127378105071747 -3.68268205134801 3 0
11 6615491 25444.1961538462 63 6901227 0.00165272335816578 9.68715280601835 3 0
11 6480958 24926.7615384615 64 7012338 0.00152049823963584 10.5665143841398 3 0
11 6569775 25268.3653846154 49 5345673 0.00234263801637728 4.16934871331408 4 0
11 6415434 24674.7461538462 50 5456784 0.00226820051279647 5.33425855645553 4 0
11 6046061 23254.0807692308 51 5567895 0.00212232651853032 4.25869045208949 4 0
11 6345988 24407.6461538462 52 5679006 0.00144753489555256 -10.4255850165482 4 0
11 6552083 25200.3192307692 53 5790117 0.00223200484672456 4.74967804395788 4 0
11 6312578 24279.1461538462 54 5901228 0.00221727362228819 3.69821785446053 4 0
11 6067017 23334.6807692308 55 6012339 0.00186992431162071 7.5734393585557 4 0
11 6088190 23416.1153846154 56 6123450 0.00216878761170996 7.96680843659829 4 0
11 6336997 24373.0653846154 57 6234561 0.00155812337712938 3.19045760668001 4 0
11 6622178 25469.9153846154 58 6345672 0.00195124512488181 -0.357622710832439 4 0
11 6007585 23106.0961538462 59 6456783 0.00153888131161273 3.46168180907628 4 0
11 6680391 25693.8115384615 60 6567894 0.00197251272537406 7.1730044423145 4 0
11 6759027 25996.2576923077 61 6679005 0.0021944261680287 1.0266428208914 4 0
11 5980273 23001.05 62 6790116 0.00168995452082751 -0.828983353829371 4 0
11 6615491 25444.1961538462 63 6901227 0.00211109926682861 9.22100591773757 4 0
11 6480958 24926.7615384615 64 7012338 0.00198217524457794 10.2624824420219 4 0
11 6569775 25268.3653846154 49 5345673 0.0021954202612564 0.89490149658441 5 0
11 6415434 24674.7461538462 50 5456784 0.00215888932018151 7.1946053595881 5 0
11 6046061 23254.0807692308 51 5567895 0.00201899231958354 0.589138626057761 5 0
11 6345988 24407.6461538462 52 5679006 0.001643062081029 -6.14771893531281 5 0
11 6552083 25200.3192307692 53 5790117 0.00230654852287424 0.446960495064286 5 0
11 6312578 24279.1461538462 54 5901228 0.00225213146883434 4.64007751090701 5 0
11 6067017 23334.6807692308 55 6012339 0.0018303289059281 6.07691665673721 5 0
11 6088190 23416.1153846154 56 6123450 0.00215600123005162 3.36520111030649 5 0
11 6336997 24373.0653846154 57 6234561 0.00153763859623191 9.39415480609899 5 0
11 6622178 25469.9153846154 58 6345672 0.00221219473862795 0.360330005305398 5 0
11 6007585 23106.0961538462 59 6456783 0.00145563599512673 3.78291995285581 5 0
11 6680391 25693.8115384615 60 6567894 0.00232334219765285 -0.106188836392995 5 0
11 6759027 25996.2576923077 61 6679005 0.00204993871611654 0.556970225030606 5 0
11 5980273 23001.05 62 6790116 0.00196283397527328 -4.75487052696815 5 0
11 6615491 25444.1961538462 63 6901227 0.00227801272785531 4.08625135491637 5 0
11 6480958 24926.7615384615 64 7012338 0.00178625526446442 12.1416683968215 5 0
11 6507533 25028.9730769231 65 7123449 0.00210831087619689 -2.7403426369206 1 0
11 6058550 23302.1153846154 66 7234560 0.00164959226899845 8.58205036336551 1 0
11 6395438 24597.8384615385 67 7345671 0.00208166866460329 0.100641832999993 1 0
11 7285956 28022.9076923077 68 7456782 0.0018041827811923 11.8747429942216 1 0
11 6995788 26906.8769230769 69 7567893 0.00177768932306955 6.25876032173061 1 0
11 6041488 23236.4923076923 70 7679004 0.00193043877313149 1.99692335184616 1 0
11 6560216 25231.6 71 7790115 0.00194278408127219 2.33813129867716 1 0
11 6328916 24341.9846153846 72 7901226 0.00185945521913219 4.05785917626551 1 0
11 6191651 23814.0423076923 73 8012337 0.0014159101247793 -3.43670398022839 1 0
11 6544888 25172.6461538462 74 8123448 0.00192656653087327 3.66692457526883 1 0
11 6751590 25967.6538461538 75 8234559 0.00191421493103201 3.90678769399242 1 0
11 6701136 25773.6 76 8345670 0.0017531644331173 6.40284684475516 1 0
11 6298697 24225.7576923077 77 8456781 0.00196621777999411 1.64405466062313 1 0
11 6171286 23735.7153846154 78 8567892 0.00154888955592862 3.34485909111919 1 0
11 6759707 25998.8730769231 79 8679003 0.00203520601104491 5.50277105988008 1 0
11 6414760 24672.1538461538 80 8790114 0.00104879114862672 8.6727629698937 1 0
11 6507533 25028.9730769231 65 7123449 0.00474908855906432 0.625326878172394 2 0
11 6058550 23302.1153846154 66 7234560 0.00582540914936628 0.967248824833655 2 0
11 6395438 24597.8384615385 67 7345671 0.00425748803325472 0.792063392066678 2 0
11 7285956 28022.9076923077 68 7456782 0.00409436778657383 2.09769762930468 2 0
11 6995788 26906.8769230769 69 7567893 0.0045959024884115 1.59648015250184 2 0
11 6041488 23236.4923076923 70 7679004 0.00429099725089069 2.95024800164002 2 0
11 6560216 25231.6 71 7790115 0.00587309040040816 0.517730144327111 2 0
11 6328916 24341.9846153846 72 7901226 0.00470302423165218 0.625521669429707 2 0
11 6191651 23814.0423076923 73 8012337 0.00859152943779238 -0.115197440211179 2 0
11 6544888 25172.6461538462 74 8123448 0.00517878433317233 0.713627740066491 2 0
11 6751590 25967.6538461538 75 8234559 0.00448441836937441 0.027996610997516 2 0
11 6701136 25773.6 76 8345670 0.00448840328247976 -0.289452399443713 2 0
11 6298697 24225.7576923077 77 8456781 0.0048487066038643 0.611900567942358 2 0
11 6171286 23735.7153846154 78 8567892 0.00865062747217907 -0.0904135288518404 2 0
11 6759707 25998.8730769231 79 8679003 0.00539903252915341 0.515165565243214 2 0
11 6414760 24672.1538461538 80 8790114 0.00850480691654072 0.0215990693800294 2 0
11 6507533 25028.9730769231 65 7123449 0.00179697733400972 -1.9119928766645 3 0
11 6058550 23302.1153846154 66 7234560 0.00143277176573889 8.91212167323791 3 0
11 6395438 24597.8384615385 67 7345671 0.00178327250643628 0.508683335608051 3 0
11 7285956 28022.9076923077 68 7456782 0.00155773707142511 11.269351130155 3 0
11 6995788 26906.8769230769 69 7567893 0.00151631808960567 5.92953136208172 3 0
11 6041488 23236.4923076923 70 7679004 0.00166771402570956 1.79115160001881 3 0
11 6560216 25231.6 71 7790115 0.00168184865799749 1.22439725669283 3 0
11 6328916 24341.9846153846 72 7901226 0.00159999707449117 4.09368522314616 3 0
11 6191651 23814.0423076923 73 8012337 0.00123209748713367 -2.43823246179822 3 0
11 6544888 25172.6461538462 74 8123448 0.00164067841705956 4.21257931560786 3 0
11 6751590 25967.6538461538 75 8234559 0.0016269153508631 4.97230798438403 3 0
11 6701136 25773.6 76 8345670 0.00151140693739733 6.60343730808407 3 0
11 6298697 24225.7576923077 77 8456781 0.00166619910117274 2.18750910959937 3 0
11 6171286 23735.7153846154 78 8567892 0.00132566737016577 4.46213429428495 3 0
11 6759707 25998.8730769231 79 8679003 0.0017610580148936 5.11284626175506 3 0
11 6414760 24672.1538461538 80 8790114 0.000926445814686868 8.02733702394845 3 0
11 6507533 25028.9730769231 65 7123449 0.00237109130930751 0.545786169437512 4 0
11 6058550 23302.1153846154 66 7234560 0.00187918127357636 10.458947928992 4 0
11 6395438 24597.8384615385 67 7345671 0.00245347086909212 -0.174242220209431 4 0
11 7285956 28022.9076923077 68 7456782 0.00211000187597051 11.2368334589823 4 0
11 6995788 26906.8769230769 69 7567893 0.00208726430777421 7.11540798614323 4 0
11 6041488 23236.4923076923 70 7679004 0.00226468252741017 1.94709718843505 4 0
11 6560216 25231.6 71 7790115 0.0022303794476223 1.80308741622391 4 0
11 6328916 24341.9846153846 72 7901226 0.00219978431187166 4.1641974055077 4 0
11 6191651 23814.0423076923 73 8012337 0.00145384984513784 -12.5901173691693 4 0
11 6544888 25172.6461538462 74 8123448 0.00229567232531298 2.65209226213505 4 0
11 6751590 25967.6538461538 75 8234559 0.00213740296865451 3.5875371524986 4 0
11 6701136 25773.6 76 8345670 0.0019409947303309 9.29156937323273 4 0
11 6298697 24225.7576923077 77 8456781 0.00212752030585738 7.57592028873303 4 0
11 6171286 23735.7153846154 78 8567892 0.00166181640051483 6.41897210315393 4 0
11 6759707 25998.8730769231 79 8679003 0.00231659552294675 5.83052565353611 4 0
11 6414760 24672.1538461538 80 8790114 0.00109337751022159 19.2285728790351 4 0
11 6507533 25028.9730769231 65 7123449 0.00215779509168569 0.320650595033145 5 0
11 6058550 23302.1153846154 66 7234560 0.00195252355698293 9.08886618280117 5 0
11 6395438 24597.8384615385 67 7345671 0.00217950252638017 2.78609702106929 5 0
11 7285956 28022.9076923077 68 7456782 0.00220404920725272 12.4324086651466 5 0
11 6995788 26906.8769230769 69 7567893 0.00237366049194703 1.54633445941477 5 0
11 6041488 23236.4923076923 70 7679004 0.00232007601793996 3.37420658534183 5 0
11 6560216 25231.6 71 7790115 0.00204761407681905 6.55864497003732 5 0
11 6328916 24341.9846153846 72 7901226 0.00217193771996844 3.44430966264004 5 0
11 6191651 23814.0423076923 73 8012337 0.00158944211086981 -2.06531563956363 5 0
11 6544888 25172.6461538462 74 8123448 0.00236250850379349 3.59758551596356 5 0
11 6751590 25967.6538461538 75 8234559 0.00211243381754307 2.05182422940405 5 0
11 6701136 25773.6 76 8345670 0.00218643048689329 6.7227398766737 5 0
11 6298697 24225.7576923077 77 8456781 0.00207504008397072 7.83924073508675 5 0
11 6171286 23735.7153846154 78 8567892 0.00156555558893217 7.52795320345327 5 0
11 6759707 25998.8730769231 79 8679003 0.00205901219307415 7.01104151269801 5 0
11 6414760 24672.1538461538 80 8790114 0.00179787284067095 7.01861253099154 5 0
11 6091848 23430.1846153846 81 8901225 0.00163263820412401 -3.87189551678202 1 0
11 6364782 24479.9307692308 82 9012336 0.00196362665353325 6.48825178513174 1 0
11 6426813 24718.5115384615 83 9123447 0.00160424164527863 4.65392589028448 1 0
11 6568677 25264.1423076923 84 9234558 0.00191787486066536 5.9673364493151 1 0
11 6839241 26304.7730769231 85 9345669 0.00169911533133999 8.03218621067713 1 0
11 6017710 23145.0384615385 86 9456780 0.0014309237917062 9.09713236948334 1 0
11 6504740 25018.2307692308 87 9567891 0.00188936447828472 -0.445175974863798 1 0
11 6845340 26328.2307692308 88 9679002 0.00171726487975916 -1.20308199200376 1 0
11 6447675 24798.75 89 9790113 0.00188217657018327 -0.356193241352321 1 0
11 6289334 24189.7461538462 90 9901224 0.00186562476357283 -2.60379941776354 1 0
11 6766513 26025.05 91 10012335 0.00177383225792282 2.84089185055373 1 0
11 6243146 24012.1 92 10123446 0.0018866726124713 11.1281944483791 1 0
11 6525040 25096.3076923077 93 10234557 0.00172024883216083 4.20248385867137 1 0
11 5985523 23021.2423076923 94 10345668 0.00107117317837983 9.53436801484798 1 0
11 6142040 23623.2307692308 95 10456779 0.00183087152186188 5.10852068578206 1 0
11 6252103 24046.55 96 10567890 0.00137456960331121 9.44349976341211 1 0
11 6091848 23430.1846153846 81 8901225 0.00682144011159553 -0.824852179314184 2 0
11 6364782 24479.9307692308 82 9012336 0.00420170482896803 1.17037895128733 2 0
11 6426813 24718.5115384615 83 9123447 0.00652163586361765 -0.313888918638217 2 0
11 6568677 25264.1423076923 84 9234558 0.00449053931988046 0.840604219161989 2 0
11 6839241 26304.7730769231 85 9345669 0.00396704902292187 1.55769248052878 2 0
11 6017710 23145.0384615385 86 9456780 0.00672414424173457 -0.275115147345528 2 0
11 6504740 25018.2307692308 87 9567891 0.00505197823312448 0.286409419246703 2 0
11 6845340 26328.2307692308 88 9679002 0.00450344344927655 -0.52125176118718 2 0
11 6447675 24798.75 89 9790113 0.00383434903431092 -0.178432813487128 2 0
11 6289334 24189.7461538462 90 9901224 0.00442027335506687 1.2769281639348 2 0
11 6766513 26025.05 91 10012335 0.00676981753560442 0.200124334750884 2 0
11 6243146 24012.1 92 10123446 0.00488623532490638 1.29191280228217 2 0
11 6525040 25096.3076923077 93 10234557 0.00564196837628602 0.491292106057073 2 0
11 5985523 23021.2423076923 94 10345668 0.00855399730628691 0.0581795829695642 2 0
11 6142040 23623.2307692308 95 10456779 0.00677557933978493 -1.02773289416884 2 0
11 6252103 24046.55 96 10567890 0.00873251110663901 0.189996079854726 2 0
11 6091848 23430.1846153846 81 8901225 0.00140518401078971 -3.336277760588 3 0
11 6364782 24479.9307692308 82 9012336 0.00168813622847759 6.15737757080798 3 0
11 6426813 24718.5115384615 83 9123447 0.0013779404383215 3.33631321514655 3 0
11 6568677 25264.1423076923 84 9234558 0.00165050698936262 5.15971877221275 3 0
11 6839241 26304.7730769231 85 9345669 0.00143687031823429 8.21541995805765 3 0
11 6017710 23145.0384615385 86 9456780 0.00123920603267317 9.83949414543744 3 0
11 6504740 25018.2307692308 87 9567891 0.00161025437187286 0.219550052267115 3 0
11 6845340 26328.2307692308 88 9679002 0.00146417597702697 -0.499145109550558 3 0
11 6447675 24798.75 89 9790113 0.00160113057059437 0.184699646085407 3 0
11 6289334 24189.7461538462 90 9901224 0.00156534859023859 -2.06669308669645 3 0
11 6766513 26025.05 91 10012335 0.00150448641178626 2.64676134023722 3 0
11 6243146 24012.1 92 10123446 0.00163172805759715 11.3518976001596 3 0
11 6525040 25096.3076923077 93 10234557 0.00146069719337262 3.43894978182439 3 0
11 5985523 23021.2423076923 94 10345668 0.000938956308052485 9.16973925094692 3 0
11 6142040 23623.2307692308 95 10456779 0.00158183617628878 4.51483803362707 3 0
11 6252103 24046.55 96 10567890 0.00120696215744099 8.77283616789 3 0
11 6091848 23430.1846153846 81 8901225 0.00194125888481877 -4.32894915911004 4 0
11 6364782 24479.9307692308 82 9012336 0.00208006073404022 5.97974395208147 4 0
11 6426813 24718.5115384615 83 9123447 0.00179705444397406 6.42876802180157 4 0
11 6568677 25264.1423076923 84 9234558 0.00216393335451682 6.25067729447955 4 0
11 6839241 26304.7730769231 85 9345669 0.00200752560306751 9.25002416943541 4 0
11 6017710 23145.0384615385 86 9456780 0.00152217400386372 14.1386677085206 4 0
11 6504740 25018.2307692308 87 9567891 0.00201782006919634 0.0417200155617081 4 0
11 6845340 26328.2307692308 88 9679002 0.00206201705515095 -1.23737970779856 4 0
11 6447675 24798.75 89 9790113 0.00204921124208909 1.77939620663895 4 0
11 6289334 24189.7461538462 90 9901224 0.00210496941210867 2.30043711511413 4 0
11 6766513 26025.05 91 10012335 0.00204981351564212 3.29688641409933 4 0
11 6243146 24012.1 92 10123446 0.0021910312865084 11.294193135234 4 0
11 6525040 25096.3076923077 93 10234557 0.00198285583167948 4.72904324448393 4 0
11 5985523 23021.2423076923 94 10345668 0.0012377532374957 7.76201825190892 4 0
11 6142040 23623.2307692308 95 10456779 0.0020155247389187 2.60060795235357 4 0
11 6252103 24046.55 96 10567890 0.00161782886839083 7.76753481982853 4 0
11 6091848 23430.1846153846 81 8901225 0.00206098513758221 -0.786179577877766 5 0
11 6364782 24479.9307692308 82 9012336 0.00212003519104836 2.46932617281874 5 0
11 6426813 24718.5115384615 83 9123447 0.00208413819494501 7.0736065417905 5 0
11 6568677 25264.1423076923 84 9234558 0.00221285967158644 4.56753021622227 5 0
11 6839241 26304.7730769231 85 9345669 0.00247227468958363 2.90842862708696 5 0
11 6017710 23145.0384615385 86 9456780 0.00195531316186278 9.60108555705551 5 0
11 6504740 25018.2307692308 87 9567891 0.00210181518636283 1.6608485523667 5 0
11 6845340 26328.2307692308 88 9679002 0.00238636378632279 -2.04559576236947 5 0
11 6447675 24798.75 89 9790113 0.00204972405579806 -1.58515481913064 5 0
11 6289334 24189.7461538462 90 9901224 0.00228450776988667 -0.952403707344462 5 0
11 6766513 26025.05 91 10012335 0.00218377417243844 1.60770363906454 5 0
11 6243146 24012.1 92 10123446 0.00215213882731246 6.58914138476454 5 0
11 6525040 25096.3076923077 93 10234557 0.00232323444988394 1.95868324474626 5 0
11 5985523 23021.2423076923 94 10345668 0.00167686000156502 1.3162220089541 5 0
11 6142040 23623.2307692308 95 10456779 0.00179956875122067 2.11333194642878 5 0
11 6252103 24046.55 96 10567890 0.00156277001623944 5.63643436866115 5 0
11 6585016 25326.9846153846 97 10679001 0.00172932673043784 3.17708068837222 1 0
11 6856420 26370.8461538462 98 10790112 0.00176731078655163 0.557894933205949 1 0
11 6120982 23542.2384615385 99 10901223 0.00182323792892436 0.780504941822358 1 0
11 6329462 24344.0846153846 100 11012334 0.00192550935704119 3.46913613852351 1 0
11 6096550 23448.2692307692 1 56789 0.00192763296175782 2.95830945821032 1 1
11 6525786 25099.1769230769 2 123456 0.00158875621756856 -3.83177738296958 1 1
11 6322016 24315.4461538462 3 234567 0.00170101231162708 -0.914102857565746 1 1
11 5748812 22110.8153846154 4 345678 0.00124224564503314 4.96993001636353 1 1
11 6432070 24738.7307692308 5 456789 0.0018198978204581 -0.592295088322592 1 1
11 6123954 23553.6692307692 6 567900 0.00196825613168753 -4.16627775984557 1 1
11 6485341 24943.6192307692 7 679011 0.0019070620627121 4.59381966790742 1 1
11 6317974 24299.9 8 790122 0.00191083711205876 6.49918194111041 1 1
11 6433581 24744.5423076923 9 901233 0.00189495781234171 4.16875041099046 1 1
11 5768272 22185.6615384615 10 1012344 0.00149810474279232 7.28746506043849 1 1
11 6259257 24074.0653846154 11 1123455 0.00170712745782262 4.13123827374499 1 1
11 6764057 26015.6038461538 12 1234566 0.00186196607477196 6.67651125535419 1 1
11 6585016 25326.9846153846 97 10679001 0.0067518416026232 -0.14054277260247 2 0
11 6856420 26370.8461538462 98 10790112 0.00566384818599952 0.156790842189936 2 0
11 6120982 23542.2384615385 99 10901223 0.00402533299056554 0.716983239081714 2 0
11 6329462 24344.0846153846 100 11012334 0.00518324941638308 -0.683276037293745 2 0
11 6096550 23448.2692307692 1 56789 0.00411729997925296 1.69410139749601 2 1
11 6525786 25099.1769230769 2 123456 0.00444527147277465 0.218923964199091 2 1
11 6322016 24315.4461538462 3 234567 0.00627942624382632 -0.253874331830617 2 1
11 5748812 22110.8153846154 4 345678 0.00868603507553619 -0.0796635306522298 2 1
11 6432070 24738.7307692308 5 456789 0.0045779663670099 -1.14252495889533 2 1
11 6123954 23553.6692307692 6 567900 0.00559209800575854 1.16142587388138 2 1
11 6485341 24943.6192307692 7 679011 0.00417460427993143 1.62860792639488 2 1
11 6317974 24299.9 8 790122 0.00540818822457642 0.565593027806821 2 1
11 6433581 24744.5423076923 9 901233 0.00375969930526481 -1.23513074987274 2 1
11 5768272 22185.6615384615 10 1012344 0.00638207093113316 -0.772043997721616 2 1
11 6259257 24074.0653846154 11 1123455 0.0055436868874398 0.238522561826449 2 1
11 6764057 26015.6038461538 12 1234566 0.00482622177917873 0.935238502702318 2 1
11 6585016 25326.9846153846 97 10679001 0.00144440554432316 5.89561373724372 3 0
11 6856420 26370.8461538462 98 10790112 0.00148424514471103 1.14426689693969 3 0
11 6120982 23542.2384615385 99 10901223 0.00155752317574054 1.51711818112026 3 0
11 6329462 24344.0846153846 100 11012334 0.00165991542307568 3.45414698419173 3 0
11 6096550 23448.2692307692 1 56789 0.00166312239103124 2.81867590894124 3 1
11 6525786 25099.1769230769 2 123456 0.00136211115679074 -2.174700416012 3 1
11 6322016 24315.4461538462 3 234567 0.00146762933280904 -1.79827122383778 3 1
11 5748812 22110.8153846154 4 345678 0.00109742404030966 5.05190191078979 3 1
11 6432070 24738.7307692308 5 456789 0.00154803587467485 -0.300173013222582 3 1
11 6123954 23553.6692307692 6 567900 0.00166961759207597 -3.72422478910432 3 1
11 6485341 24943.6192307692 7 679011 0.00163113092325831 5.11910336339137 3 1
11 6317974 24299.9 8 790122 0.00163031602939525 5.9034576996855 3 1
11 6433581 24744.5423076923 9 901233 0.00163075730406274 4.12247869643098 3 1
11 5768272 22185.6615384615 10 1012344 0.00130091354438787 7.40779768097774 3 1
11 6259257 24074.0653846154 11 1123455 0.00147344286325196 3.79361703968554 3 1
11 6764057 26015.6038461538 12 1234566 0.00161834306380097 6.28895534096716 3 1
11 6585016 25326.9846153846 97 10679001 0.00196016376012599 1.73346338992326 4 0
11 6856420 26370.8461538462 98 10790112 0.00212655572238045 -0.511494625916042 4 0
11 6120982 23542.2384615385 99 10901223 0.00209971385727224 2.08469734096419 4 0
11 6329462 24344.0846153846 100 11012334 0.00219613407465814 4.28304311259454 4 0
11 6096550 23448.2692307692 1 56789 0.00221643721057277 2.52898014115914 4 1
11 6525786 25099.1769230769 2 123456 0.00182194040286549 -4.12546794842519 4 1
11 6322016 24315.4461538462 3 234567 0.00166327067847784 9.53337881770072 4 1
11 5748812 22110.8153846154 4 345678 0.00142954947570433 5.08413839493463 4 1
11 6432070 24738.7307692308 5 456789 0.00204750681816009 0.624741528074446 4 1
11 6123954 23553.6692307692 6 567900 0.00225195693781161 -5.1165932723342 4 1
11 6485341 24943.6192307692 7 679011 0.00212756354974219 5.73565618108082 4 1
11 6317974 24299.9 8 790122 0.00218412606376359 6.06040343629134 4 1
11 6433581 24744.5423076923 9 901233 0.00209335735322768 6.21395875936084 4 1
11 5768272 22185.6615384615 10 1012344 0.00163179065709582 7.24836759213895 4 1
11 6259257 24074.0653846154 11 1123455 0.00194395360675605 7.3236888795066 4 1
11 6764057 26015.6038461538 12 1234566 0.00214592399350882 7.09718162484454 4 1
11 6585016 25326.9846153846 97 10679001 0.00217188794246816 0.995372708681197 5 0
11 6856420 26370.8461538462 98 10790112 0.0023792880320371 3.96940808598999 5 0
11 6120982 23542.2384615385 99 10901223 0.0023106813907228 3.48606660275864 5 0
11 6329462 24344.0846153846 100 11012334 0.0020787737235575 3.51655789946012 5 0
11 6096550 23448.2692307692 1 56789 0.00206837643750163 3.47575015044276 5 1
11 6525786 25099.1769230769 2 123456 0.00230771473983173 -3.97112055017406 5 1
11 6322016 24315.4461538462 3 234567 0.00192735389758949 3.88501338351844 5 1
11 5748812 22110.8153846154 4 345678 0.00165204157992759 5.23252176594298 5 1
11 6432070 24738.7307692308 5 456789 0.00214380148850062 0.675267303181848 5 1
11 6123954 23553.6692307692 6 567900 0.00228235177994605 -3.9469789482635 5 1
11 6485341 24943.6192307692 7 679011 0.0021175622512454 5.57378983782276 5 1
11 6317974 24299.9 8 790122 0.00207501712883811 5.93349659663449 5 1
11 6433581 24744.5423076923 9 901233 0.00222905279942244 4.23250619607127 5 1
11 5768272 22185.6615384615 10 1012344 0.00198569632613783 -2.06457694311553 5 1
11 6259257 24074.0653846154 11 1123455 0.00205403522618616 5.398736436026 5 1
11 6764057 26015.6038461538 12 1234566 0.00197302930096005 3.59063878556944 5 1
11 6632170 25508.3461538462 13 1345677 0.00179893387203929 0.282346418365631 1 1
11 6670723 25656.6269230769 14 1456788 0.00198123207115449 2.76437356791492 1 1
11 6300055 24230.9807692308 15 1567899 0.00186139627763719 5.54302891930027 1 1
11 6275893 24138.05 16 1679010 0.00197281546053565 6.27096348950839 1 1
11 6429194 24727.6692307692 17 1790121 0.00193564802525614 12.7514148940431 1 1
11 6293759 24206.7653846154 18 1901232 0.0018117533914367 -0.1775375125314 1 1
11 6566718 25256.6076923077 19 2012343 0.00186382004826513 8.36831534315319 1 1
11 6059264 23304.8615384615 20 2123454 0.00120454524826389 7.38178242566466 1 1
11 6065924 23330.4769230769 21 2234565 0.00175476408089387 10.3957387581971 1 1
11 6433807 24745.4115384615 22 2345676 0.00170751808860444 3.1070517660248 1 1
11 5934183 22823.7807692308 23 2456787 0.00136831039880703 6.33754095933097 1 1
11 6570916 25272.7538461538 24 2567898 0.00151898804502973 -2.74377779666619 1 1
11 6375106 24519.6384615385 25 2679009 0.00185953044531745 3.7514238853933 1 1
11 6901491 26544.1961538462 26 2790120 0.00172343883968521 5.64140005005803 1 1
11 5916882 22757.2384615385 27 2901231 0.00184113497284153 8.30318736198489 1 1
11 5907224 22720.0923076923 28 3012342 0.00181265743206767 10.5797514979917 1 1
11 6632170 25508.3461538462 13 1345677 0.00447052978966229 1.45666211595485 2 1
11 6670723 25656.6269230769 14 1456788 0.0040583233297554 2.43025274760599 2 1
11 6300055 24230.9807692308 15 1567899 0.00490455622035926 1.5720475632328 2 1
11 6275893 24138.05 16 1679010 0.00477755678114249 1.76462103735167 2 1
11 6429194 24727.6692307692 17 1790121 0.00471271826501165 2.09584715437634 2 1
11 6293759 24206.7653846154 18 1901232 0.00648637701407523 -0.291428981313002 2 1
11 6566718 25256.6076923077 19 2012343 0.00391307492368436 2.28502839187045 2 1
11 6059264 23304.8615384615 20 2123454 0.00872240521302096 0.0814143977431625 2 1
11 6065924 23330.4769230769 21 2234565 0.00538889004884674 -0.118895450527612 2 1
11 6433807 24745.4115384615 22 2345676 0.00528720305218575 0.691465182682427 2 1
11 5934183 22823.7807692308 23 2456787 0.00867030418571106 0.061503169390742 2 1
11 6570916 25272.7538461538 24 2567898 0.00538836040671271 -0.444463205546031 2 1
11 6375106 24519.6384615385 25 2679009 0.00404587323073543 1.42686449200742 2 1
11 6901491 26544.1961538462 26 2790120 0.00353453295510151 0.501322595629494 2 1
11 5916882 22757.2384615385 27 2901231 0.00487740654725378 1.27805865013551 2 1
11 5907224 22720.0923076923 28 3012342 0.00516036852822232 0.907435213383079 2 1
11 6632170 25508.3461538462 13 1345677 0.00153438811788551 1.20132391552643 3 1
